Region,Crop,Year,Production_Tonnes,Population
Region_21,Maize,2022,156252,265656
Region_21,Maize,2022,115249,759155
Region_21,Maize,2022,163725,244881
Region_21,Maize,2022,130888,247495
Region_21,Maize,2022,169748,905416
Region_21,Maize,2022,106039,580569
Region_21,Maize,2022,73898,703443
Region_21,Maize,2023,31274,226123
Region_21,Maize,2023,96050,822377
Region_21,Maize,2023,47672,884290
Region_21,Maize,2023,100026,747015
Region_21,Maize,2023,47652,519997
Region_21,Maize,2023,66310,249555
Region_21,Maize,2023,92253,838635
Region_21,Pulses,2015,38146,468560
Region_21,Pulses,2015,26088,723832
Region_21,Pulses,2015,116525,296968
Region_21,Pulses,2015,64111,865896
Region_21,Pulses,2015,500,324615
Region_21,Pulses,2015,55200,922296
Region_21,Pulses,2015,79529,928820
Region_21,Pulses,2016,48053,501649
Region_21,Pulses,2016,500,103668
Region_21,Pulses,2016,94033,752157
Region_21,Pulses,2016,77733,677969
Region_21,Pulses,2016,97797,630875
Region_21,Pulses,2016,112122,113240
Region_21,Pulses,2016,128074,552134
Region_21,Pulses,2017,18029,746927
Region_21,Pulses,2017,106661,737987
Region_21,Pulses,2017,25321,757283
Region_21,Pulses,2017,65413,873138
Region_21,Pulses,2017,32756,289015
Region_21,Pulses,2017,33628,432332
Region_21,Pulses,2017,27023,72233
Region_21,Pulses,2018,10845,157647
Region_21,Pulses,2018,123434,281931
Region_21,Pulses,2018,75008,745293
Region_21,Pulses,2018,10680,478753
Region_21,Pulses,2018,82255,374280
Region_21,Pulses,2018,30544,166667
Region_21,Pulses,2018,73384,165408
Region_21,Pulses,2019,121096,468313
Region_21,Pulses,2019,56000,810514
Region_21,Pulses,2019,145687,339930
Region_21,Pulses,2019,56735,843984
Region_21,Pulses,2019,57966,270892
Region_21,Pulses,2019,144589,316189
Region_21,Pulses,2019,74458,206442
Region_21,Pulses,2020,44696,774736
Region_21,Pulses,2020,84080,434029
Region_21,Pulses,2020,32424,890732
Region_21,Pulses,2020,16604,86544
Region_21,Pulses,2020,54393,631514
Region_21,Pulses,2020,96620,355044
Region_21,Pulses,2020,500,225862
Region_21,Pulses,2021,90623,872785
Region_21,Pulses,2021,84729,801224
Region_21,Pulses,2021,36935,701701
Region_21,Pulses,2021,500,286816
Region_21,Pulses,2021,122345,452049
Region_21,Pulses,2021,500,341397
Region_21,Pulses,2021,111955,803784
Region_21,Pulses,2022,26949,455754
Region_21,Pulses,2022,17288,146969
Region_21,Pulses,2022,69388,53393
Region_21,Pulses,2022,62517,231622
Region_21,Pulses,2022,107405,882672
Region_21,Pulses,2022,70761,1000000
Region_21,Pulses,2022,500,1000000
Region_21,Pulses,2023,500,1000000
Region_21,Pulses,2023,110074,624777
Region_21,Pulses,2023,112812,519352
Region_21,Pulses,2023,88063,617431
Region_21,Pulses,2023,78489,419154
Region_21,Pulses,2023,150520,227746
Region_21,Pulses,2023,82267,343490
Region_21,Millet,2015,76439,580704
Region_21,Millet,2015,94071,602897
Region_21,Millet,2015,134223,899331
Region_21,Millet,2015,64128,315298
Region_21,Millet,2015,118899,300767
Region_21,Millet,2015,148683,400751
Region_21,Millet,2015,90947,907584
Region_21,Millet,2016,75986,835171
Region_21,Millet,2016,38578,470355
Region_21,Millet,2016,74246,919142
Region_21,Millet,2016,64599,806113
Region_21,Millet,2016,111131,796047
Region_21,Millet,2016,98214,844496
Region_21,Millet,2016,144428,686433
Region_21,Millet,2017,119515,869907
Region_21,Millet,2017,85543,328957
Region_21,Millet,2017,50321,281790
Region_21,Millet,2017,54691,801365
Region_21,Millet,2017,500,604972
Region_21,Millet,2017,109958,653636
Region_21,Millet,2017,20832,119477
Region_21,Millet,2018,60830,929231
Region_21,Millet,2018,75203,206981
Region_21,Millet,2018,11311,496775
Region_21,Millet,2018,104529,644228
Region_21,Millet,2018,500,903880
Region_21,Millet,2018,69572,355526
Region_21,Millet,2018,42205,719502
Region_21,Millet,2019,18079,261244
Region_21,Millet,2019,64138,541960
Region_21,Millet,2019,56678,110461
Region_21,Millet,2019,22762,452300
Region_21,Millet,2019,79399,184609
Region_21,Millet,2019,63842,76774
Region_21,Millet,2019,59420,618018
Region_21,Millet,2020,28315,415661
Region_21,Millet,2020,129679,101502
Region_21,Millet,2020,87482,794744
Region_21,Millet,2020,500,223048
Region_21,Millet,2020,196456,373331
Region_21,Millet,2020,14842,240921
Region_21,Millet,2020,24348,840352
Region_21,Millet,2021,83659,889660
Region_21,Millet,2021,71315,250117
Region_21,Millet,2021,145175,193253
Region_21,Millet,2021,500,987973
Region_21,Millet,2021,128228,893524
Region_21,Millet,2021,48525,739996
Region_21,Millet,2021,159686,257823
Region_21,Millet,2022,101041,517711
Region_21,Millet,2022,98324,227408
Region_21,Millet,2022,106117,998612
Region_21,Millet,2022,9245,575818
Region_21,Millet,2022,157686,538278
Region_21,Millet,2022,23714,796807
Region_21,Millet,2022,500,681776
Region_21,Millet,2023,112303,223583
Region_21,Millet,2023,98162,796673
Region_21,Millet,2023,66517,828582
Region_21,Millet,2023,95947,1000000
Region_21,Millet,2023,49162,579110
Region_21,Millet,2023,97228,502467
Region_21,Millet,2023,101885,534293
Region_22,Wheat,2015,176301,451230
Region_22,Wheat,2015,277505,435167
Region_22,Wheat,2015,145757,649082
Region_22,Wheat,2015,92139,573189
Region_22,Wheat,2015,79719,280671
Region_22,Wheat,2015,241820,785567
Region_22,Wheat,2015,113650,150851
Region_22,Wheat,2016,167212,161877
Region_22,Wheat,2016,217726,477339
Region_22,Wheat,2016,136128,823776
Region_22,Wheat,2016,169010,593782
Region_22,Wheat,2016,7257,927811
Region_22,Wheat,2016,91751,88615
Region_22,Wheat,2016,95182,792355
Region_22,Wheat,2017,110762,321084
Region_22,Wheat,2017,118073,782220
Region_22,Wheat,2017,83690,804105
Region_22,Wheat,2017,37446,804092
Region_22,Wheat,2017,51748,719047
Region_22,Wheat,2017,131771,555269
Region_22,Wheat,2017,80543,719968
Region_22,Wheat,2018,89513,948711
Region_22,Wheat,2018,116495,959171
Region_22,Wheat,2018,180052,119195
Region_22,Wheat,2018,224937,947830
Region_22,Wheat,2018,175882,182459
Region_22,Wheat,2018,171268,972334
Region_22,Wheat,2018,142243,818281
Region_22,Wheat,2019,156487,979420
Region_22,Wheat,2019,170419,503202
Region_22,Wheat,2019,220009,800623
Region_22,Wheat,2019,149336,127755
Region_22,Wheat,2019,191671,499045
Region_22,Wheat,2019,70409,123026
Region_22,Wheat,2019,190957,330469
Region_22,Wheat,2020,192755,245626
Region_22,Wheat,2020,167957,695607
Region_22,Wheat,2020,117736,567310
Region_22,Wheat,2020,133442,658071
Region_22,Wheat,2020,178309,512504
Region_22,Wheat,2020,117503,476865
Region_22,Wheat,2020,139046,976172
Region_22,Wheat,2021,49450,901220
Region_22,Wheat,2021,155380,238874
Region_22,Wheat,2021,167622,552419
Region_22,Wheat,2021,186823,529395
Region_22,Wheat,2021,218151,931769
Region_22,Wheat,2021,196885,224741
Region_22,Wheat,2021,57056,991755
Region_22,Wheat,2022,113262,194955
Region_22,Wheat,2022,27316,914382
Region_22,Wheat,2022,115732,556926
Region_22,Wheat,2022,58741,225831
Region_22,Wheat,2022,170087,605931
Region_22,Wheat,2022,76821,260033
Region_22,Wheat,2022,181774,165352
Region_22,Wheat,2023,181816,506426
Region_22,Wheat,2023,112078,547906
Region_22,Wheat,2023,221195,696382
Region_22,Wheat,2023,103557,326912
Region_22,Wheat,2023,136610,256622
Region_22,Wheat,2023,139144,962184
Region_22,Wheat,2023,88887,772454
Region_22,Rice,2015,79864,334483
Region_22,Rice,2015,157183,535844
Region_22,Rice,2015,98928,775277
Region_22,Rice,2015,47536,151887
Region_22,Rice,2015,174219,238423
Region_22,Rice,2015,101899,198847
Region_22,Rice,2015,66330,724571
Region_22,Rice,2016,132765,283043
Region_22,Rice,2016,123229,607303
Region_22,Rice,2016,136669,675449
Region_22,Rice,2016,77570,568689
Region_22,Rice,2016,20874,661323
Region_22,Rice,2016,106768,993163
Region_22,Rice,2016,84918,182230
Region_22,Rice,2017,212785,771906
Region_22,Rice,2017,131255,193700
Region_22,Rice,2017,150443,594907
Region_22,Rice,2017,91712,53827
Region_22,Rice,2017,166960,97120
Region_22,Rice,2017,165131,545413
Region_22,Rice,2017,58521,893223
Region_22,Rice,2018,130139,443809
Region_22,Rice,2018,107093,261096
Region_22,Rice,2018,142543,875322
Region_22,Rice,2018,207908,89550
Region_22,Rice,2018,167625,303231
Region_22,Rice,2018,106590,764568
Region_22,Rice,2018,138093,224930
Region_22,Rice,2019,68349,916420
Region_22,Rice,2019,132350,482122
Region_22,Rice,2019,194720,498280
Region_22,Rice,2019,108921,853544
Region_22,Rice,2019,165009,457709
Region_22,Rice,2019,100465,983555
Region_22,Rice,2019,75295,273397
Region_22,Rice,2020,98885,198651
Region_22,Rice,2020,166645,975944
Region_22,Rice,2020,84236,274947
Region_22,Rice,2020,131695,328517
Region_22,Rice,2020,184054,484298
Region_22,Rice,2020,190352,775663
Region_22,Rice,2020,63137,264441
Region_22,Rice,2021,117548,368260
Region_22,Rice,2021,73283,682182
Region_22,Rice,2021,42579,843751
Region_22,Rice,2021,120044,341069
Region_22,Rice,2021,171761,341834
Region_22,Rice,2021,178693,397039
Region_22,Rice,2021,125113,339781
Region_22,Rice,2022,144390,704587
Region_22,Rice,2022,255165,549837
Region_22,Rice,2022,214195,448245
Region_22,Rice,2022,115950,350102
Region_22,Rice,2022,162540,264447
Region_22,Rice,2022,164250,84431
Region_22,Rice,2022,143055,153032
Region_22,Rice,2023,203249,191330
Region_22,Rice,2023,99030,684661
Region_22,Rice,2023,222621,221535
Region_22,Rice,2023,137424,149839
Region_22,Rice,2023,98371,1000000
Region_22,Rice,2023,159434,539178
Region_22,Rice,2023,65884,815810
Region_22,Maize,2015,148942,699428
Region_22,Maize,2015,146021,652682
Region_22,Maize,2015,57373,167875
Region_22,Maize,2015,64338,772054
Region_22,Maize,2015,134349,900351
Region_22,Maize,2015,60964,177961
Region_22,Maize,2015,101030,197959
Region_22,Maize,2016,87937,261338
Region_22,Maize,2016,80151,199299
Region_22,Maize,2016,61526,256410
Region_22,Maize,2016,40661,236018
Region_22,Maize,2016,106630,830924
Region_22,Maize,2016,116743,552141
Region_22,Maize,2016,135334,170910
Region_22,Maize,2017,118058,428830
Region_22,Maize,2017,69896,1000000
Region_22,Maize,2017,92983,442923
Region_22,Maize,2017,38205,96412
Region_22,Maize,2017,11881,411684
Region_22,Maize,2017,178568,952911
Region_22,Maize,2017,33036,205607
Region_22,Maize,2018,146680,597116
Region_22,Maize,2018,139533,301796
Region_22,Maize,2018,26865,158433
Region_22,Maize,2018,58024,488826
Region_22,Maize,2018,109720,280890
Region_22,Maize,2018,121915,966733
Region_22,Maize,2018,59328,328347
Region_22,Maize,2019,214239,641203
Region_22,Maize,2019,85649,499442
Region_22,Maize,2019,500,716559
Region_22,Maize,2019,106835,589285
Region_22,Maize,2019,119294,124706
Region_22,Maize,2019,170766,714074
Region_22,Maize,2019,165917,99159
Region_22,Maize,2020,34486,676889
Region_22,Maize,2020,59499,791994
Region_22,Maize,2020,71441,519281
Region_22,Maize,2020,92558,355249
Region_22,Maize,2020,114550,856821
Region_22,Maize,2020,102986,323377
Region_22,Maize,2020,137402,360936
Region_22,Maize,2021,125085,364768
Region_22,Maize,2021,22916,346167
Region_22,Maize,2021,171631,824260
Region_22,Maize,2021,75407,950432
Region_22,Maize,2021,71747,984522
Region_22,Maize,2021,113288,678782
Region_22,Maize,2021,137584,659769
Region_22,Maize,2022,82930,892358
Region_22,Maize,2022,103217,440681
Region_22,Maize,2022,144350,429017
Region_22,Maize,2022,172874,825008
Region_22,Maize,2022,169945,712177
Region_22,Maize,2022,176222,524218
Region_22,Maize,2022,47223,869054
Region_22,Maize,2023,64664,256758
Region_22,Maize,2023,84177,847324
Region_22,Maize,2023,179103,752966
Region_22,Maize,2023,143342,824826
Region_22,Maize,2023,104967,867473
Region_22,Maize,2023,103839,620578
Region_22,Maize,2023,98127,1000000
Region_22,Pulses,2015,34659,61122
Region_22,Pulses,2015,1942,669753
Region_22,Pulses,2015,15316,802244
Region_22,Pulses,2015,6532,392884
Region_22,Pulses,2015,86567,297842
Region_22,Pulses,2015,115542,829672
Region_22,Pulses,2015,53983,614399
Region_22,Pulses,2016,86141,146737
Region_22,Pulses,2016,500,465341
Region_22,Pulses,2016,500,592911
Region_22,Pulses,2016,86777,251340
Region_22,Pulses,2016,89264,481371
Region_22,Pulses,2016,138280,438372
Region_22,Pulses,2016,174858,538062
Region_22,Pulses,2017,169746,946840
Region_22,Pulses,2017,102505,879807
Region_22,Pulses,2017,147995,214699
Region_22,Pulses,2017,106024,339276
Region_22,Pulses,2017,81906,211908
Region_22,Pulses,2017,140082,445904
Region_22,Pulses,2017,141475,552400
Region_22,Pulses,2018,95739,189831
Region_22,Pulses,2018,152611,159917
Region_22,Pulses,2018,33017,459528
Region_22,Pulses,2018,56422,370907
Region_22,Pulses,2018,500,978538
Region_22,Pulses,2018,56475,707728
Region_22,Pulses,2018,500,87646
Region_22,Pulses,2019,95757,188556
Region_22,Pulses,2019,43125,492788
Region_22,Pulses,2019,86254,578128
Region_22,Pulses,2019,40146,305161
Region_22,Pulses,2019,68697,879352
Region_22,Pulses,2019,48466,835005
Region_22,Pulses,2019,112492,199400
Region_22,Pulses,2020,72223,97357
Region_22,Pulses,2020,152569,716264
Region_22,Pulses,2020,40368,916157
Region_22,Pulses,2020,93165,696477
Region_22,Pulses,2020,63307,245579
Region_22,Pulses,2020,110964,468199
Region_22,Pulses,2020,130230,647112
Region_22,Pulses,2021,61900,92228
Region_22,Pulses,2021,37107,302110
Region_22,Pulses,2021,53453,188690
Region_22,Pulses,2021,500,549022
Region_22,Pulses,2021,84158,227898
Region_22,Pulses,2021,114988,647011
Region_22,Pulses,2021,91073,63507
Region_22,Pulses,2022,134941,764713
Region_22,Pulses,2022,2726,719091
Region_22,Pulses,2022,156303,450293
Region_22,Pulses,2022,48984,643096
Region_22,Pulses,2022,33791,385479
Region_22,Pulses,2022,47446,543270
Region_22,Pulses,2022,50028,840808
Region_22,Pulses,2023,88933,121513
Region_22,Pulses,2023,196461,798772
Region_22,Pulses,2023,27914,470113
Region_22,Pulses,2023,99541,599208
Region_22,Pulses,2023,107754,517990
Region_22,Pulses,2023,44611,395116
Region_22,Pulses,2023,90841,998199
Region_22,Millet,2015,115411,629917
Region_22,Millet,2015,80129,259089
Region_22,Millet,2015,91755,827862
Region_22,Millet,2015,42000,565491
Region_22,Millet,2015,16522,826314
Region_22,Millet,2015,42646,397836
Region_22,Millet,2015,64448,339037
Region_22,Millet,2016,500,480985
Region_22,Millet,2016,102450,422257
Region_22,Millet,2016,500,205265
Region_22,Millet,2016,95173,584352
Region_22,Millet,2016,500,117642
Region_22,Millet,2016,63423,496539
Region_22,Millet,2016,56297,1000000
Region_22,Millet,2017,98006,612483
Region_22,Millet,2017,73270,217138
Region_22,Millet,2017,54080,375406
Region_22,Millet,2017,62148,789279
Region_22,Millet,2017,73906,697259
Region_22,Millet,2017,93905,372206
Region_22,Millet,2017,68464,149016
Region_22,Millet,2018,96311,249775
Region_22,Millet,2018,38395,662447
Region_22,Millet,2018,85983,246747
Region_22,Millet,2018,30658,183526
Region_22,Millet,2018,72419,930736
Region_22,Millet,2018,64054,201641
Region_22,Millet,2018,72149,360567
Region_22,Millet,2019,18256,140249
Region_22,Millet,2019,185251,778380
Region_22,Millet,2019,47733,65473
Region_22,Millet,2019,31794,719496
Region_22,Millet,2019,147902,222994
Region_22,Millet,2019,84794,267365
Region_22,Millet,2019,132275,246040
Region_22,Millet,2020,11266,809745
Region_22,Millet,2020,59342,815152
Region_22,Millet,2020,111753,75801
Region_22,Millet,2020,26985,330308
Region_22,Millet,2020,53029,647736
Region_22,Millet,2020,118820,816494
Region_22,Millet,2020,6862,698401
Region_22,Millet,2021,74664,680384
Region_22,Millet,2021,103823,366065
Region_22,Millet,2021,500,769423
Region_22,Millet,2021,500,789702
Region_22,Millet,2021,57135,934091
Region_22,Millet,2021,54343,382275
Region_22,Millet,2021,77784,69863
Region_22,Millet,2022,82409,247172
Region_22,Millet,2022,500,909810
Region_22,Millet,2022,64081,473311
Region_22,Millet,2022,66829,1000000
Region_22,Millet,2022,56080,925902
Region_22,Millet,2022,81231,672905
Region_22,Millet,2022,196816,54834
Region_22,Millet,2023,100914,793640
Region_22,Millet,2023,500,555809
Region_22,Millet,2023,79996,938527
Region_22,Millet,2023,100839,1000000
Region_22,Millet,2023,85830,1000000
Region_22,Millet,2023,129963,270922
Region_22,Millet,2023,17789,666421
Region_23,Wheat,2015,116453,699856
Region_23,Wheat,2015,286876,640447
Region_23,Wheat,2015,80903,940830
Region_23,Wheat,2015,146245,156104
Region_23,Wheat,2015,202066,809555
Region_23,Wheat,2015,195906,324008
Region_23,Wheat,2015,172464,68970
Region_23,Wheat,2016,154676,471586
Region_23,Wheat,2016,179512,173068
Region_23,Wheat,2016,169344,499566
Region_23,Wheat,2016,247463,988610
Region_23,Wheat,2016,245187,360236
Region_23,Wheat,2016,203332,562591
Region_23,Wheat,2016,162146,828477
Region_23,Wheat,2017,242109,258835
Region_23,Wheat,2017,59845,135385
Region_23,Wheat,2017,191626,81249
Region_23,Wheat,2017,189861,561907
Region_23,Wheat,2017,255447,900647
Region_23,Wheat,2017,122829,913473
Region_23,Wheat,2017,216282,510874
Region_23,Wheat,2018,90013,367778
Region_23,Wheat,2018,214495,273250
Region_23,Wheat,2018,174510,698817
Region_23,Wheat,2018,137620,551158
Region_23,Wheat,2018,212288,404928
Region_23,Wheat,2018,242112,784930
Region_23,Wheat,2018,234846,308473
Region_23,Wheat,2019,136525,319539
Region_23,Wheat,2019,167724,465139
Region_23,Wheat,2019,169094,486729
Region_23,Wheat,2019,241301,815315
Region_23,Wheat,2019,173560,699462
Region_23,Wheat,2019,117902,211271
Region_23,Wheat,2019,197501,1000000
Region_23,Wheat,2020,128446,492281
Region_23,Wheat,2020,145601,310847
Region_23,Wheat,2020,226475,670596
Region_23,Wheat,2020,156325,315742
Region_23,Wheat,2020,185103,781010
Region_23,Wheat,2020,214785,624293
Region_23,Wheat,2020,171896,735636
Region_23,Wheat,2021,147211,157488
Region_23,Wheat,2021,102974,425305
Region_23,Wheat,2021,175547,342846
Region_23,Wheat,2021,185043,837883
Region_23,Wheat,2021,229370,910648
Region_23,Wheat,2021,223146,974042
Region_23,Wheat,2021,249370,980538
Region_23,Wheat,2022,221582,1000000
Region_23,Wheat,2022,140184,435009
Region_23,Wheat,2022,178375,57265
Region_23,Wheat,2022,259253,469233
Region_23,Wheat,2022,107388,703440
Region_23,Wheat,2022,176610,922320
Region_23,Wheat,2022,196002,643430
Region_23,Wheat,2023,176547,926076
Region_23,Wheat,2023,171933,101501
Region_23,Wheat,2023,205108,316919
Region_23,Wheat,2023,188143,875348
Region_23,Wheat,2023,276610,109204
Region_23,Wheat,2023,133708,555916
Region_23,Wheat,2023,177504,576709
Region_23,Rice,2015,88989,678791
Region_23,Rice,2015,162979,482580
Region_23,Rice,2015,119466,595937
Region_23,Rice,2015,133534,334958
Region_23,Rice,2015,201684,536384
Region_23,Rice,2015,217732,384795
Region_23,Rice,2015,214558,566760
Region_23,Rice,2016,191174,783458
Region_23,Rice,2016,165840,660394
Region_23,Rice,2016,99887,761997
Region_23,Rice,2016,178049,994529
Region_23,Rice,2016,227903,778526
Region_23,Rice,2016,197603,771690
Region_23,Rice,2016,42266,171868
Region_23,Rice,2017,180079,818038
Region_23,Rice,2017,102476,734413
Region_23,Rice,2017,211606,116446
Region_23,Rice,2017,227044,979953
Region_23,Rice,2017,196882,762656
Region_23,Rice,2017,220336,747265
Region_23,Rice,2017,215141,980295
Region_23,Rice,2018,189130,992061
Region_23,Rice,2018,193764,273072
Region_23,Rice,2018,235010,821258
Region_23,Rice,2018,211619,719426
Region_23,Rice,2018,182433,871246
Region_23,Rice,2018,115110,610714
Region_23,Rice,2018,107489,283858
Region_23,Rice,2019,168722,522178
Region_23,Rice,2019,129561,399232
Region_23,Rice,2019,145877,62834
Region_23,Rice,2019,113248,740924
Region_23,Rice,2019,264292,994368
Region_23,Rice,2019,165052,501769
Region_23,Rice,2019,211607,156920
Region_23,Rice,2020,127533,346687
Region_23,Rice,2020,120399,710864
Region_23,Rice,2020,109877,587136
Region_23,Rice,2020,224688,438292
Region_23,Rice,2020,169675,465947
Region_23,Rice,2020,184657,423190
Region_23,Rice,2020,94460,1000000
Region_23,Rice,2021,198736,117042
Region_23,Rice,2021,156462,531067
Region_23,Rice,2021,87653,958400
Region_23,Rice,2021,210961,788769
Region_23,Rice,2021,233123,265812
Region_23,Rice,2021,234572,605573
Region_23,Rice,2021,203291,904093
Region_23,Rice,2022,174055,735822
Region_23,Rice,2022,273191,229305
Region_23,Rice,2022,203295,877671
Region_23,Rice,2022,259476,78300
Region_23,Rice,2022,294737,769258
Region_23,Rice,2022,122276,1000000
Region_23,Rice,2022,193957,774611
Region_23,Rice,2023,144734,771305
Region_23,Rice,2023,167997,619948
Region_23,Rice,2023,175247,390683
Region_23,Rice,2023,281041,788083
Region_23,Rice,2023,229873,533618
Region_23,Rice,2023,160418,409052
Region_23,Rice,2023,187136,748827
Region_23,Maize,2015,126813,271127
Region_23,Maize,2015,153612,645677
Region_23,Maize,2015,156643,73475
Region_23,Maize,2015,121781,664277
Region_23,Maize,2015,86976,600945
Region_23,Maize,2015,130145,112647
Region_23,Maize,2015,190577,476905
Region_23,Maize,2016,125614,438855
Region_23,Maize,2016,116211,246147
Region_23,Maize,2016,90112,122497
Region_23,Maize,2016,70692,926550
Region_23,Maize,2016,166232,424391
Region_23,Maize,2016,154906,213228
Region_23,Maize,2016,157941,754362
Region_23,Maize,2017,117259,987712
Region_23,Maize,2017,202611,71778
Region_23,Maize,2017,140423,569997
Region_23,Maize,2017,128893,541889
Region_23,Maize,2017,56112,494568
Region_23,Maize,2017,153575,335709
Region_23,Maize,2017,126417,672127
Region_23,Maize,2018,119342,629991
Region_23,Maize,2018,189585,466773
Region_23,Maize,2018,80041,179632
Region_23,Maize,2018,81496,742531
Region_23,Maize,2018,244595,242718
Region_23,Maize,2018,92143,359721
Region_23,Maize,2018,152990,604768
Region_23,Maize,2019,106357,751957
Region_23,Maize,2019,149681,579710
Region_23,Maize,2019,123624,1000000
Region_23,Maize,2019,134110,382827
Region_23,Maize,2019,176628,847886
Region_23,Maize,2019,116794,119941
Region_23,Maize,2019,140997,282339
Region_23,Maize,2020,145486,213610
Region_23,Maize,2020,95531,606382
Region_23,Maize,2020,178245,343513
Region_23,Maize,2020,101067,829642
Region_23,Maize,2020,189316,320271
Region_23,Maize,2020,189902,1000000
Region_23,Maize,2020,169792,102106
Region_23,Maize,2021,132653,576436
Region_23,Maize,2021,192634,240326
Region_23,Maize,2021,111922,994925
Region_23,Maize,2021,227871,513024
Region_23,Maize,2021,153739,809750
Region_23,Maize,2021,186377,691607
Region_23,Maize,2021,135649,909860
Region_23,Maize,2022,143683,524920
Region_23,Maize,2022,94054,686975
Region_23,Maize,2022,97628,984906
Region_23,Maize,2022,151710,146091
Region_23,Maize,2022,171284,489411
Region_23,Maize,2022,154229,134764
Region_23,Maize,2022,204342,594462
Region_23,Maize,2023,241160,361302
Region_23,Maize,2023,110239,690392
Region_23,Maize,2023,150078,728032
Region_23,Maize,2023,114475,437490
Region_23,Maize,2023,73088,944070
Region_23,Maize,2023,157513,446654
Region_23,Maize,2023,195859,519558
Region_23,Pulses,2015,31495,201421
Region_23,Pulses,2015,82635,397615
Region_23,Pulses,2015,169141,947817
Region_23,Pulses,2015,61833,617358
Region_23,Pulses,2015,29250,674849
Region_23,Pulses,2015,115085,360179
Region_23,Pulses,2015,129643,984112
Region_23,Pulses,2016,103680,394829
Region_23,Pulses,2016,106106,567378
Region_23,Pulses,2016,55713,683451
Region_23,Pulses,2016,82508,889596
Region_23,Pulses,2016,30665,220267
Region_23,Pulses,2016,118377,726646
Region_23,Pulses,2016,144978,718654
Region_23,Pulses,2017,102686,468908
Region_23,Pulses,2017,31708,185727
Region_23,Pulses,2017,51417,887222
Region_23,Pulses,2017,160447,605656
Region_23,Pulses,2017,80287,647326
Region_23,Pulses,2017,53653,465728
Region_23,Pulses,2017,500,640094
Region_23,Pulses,2018,105198,943953
Region_23,Pulses,2018,125927,635340
Region_23,Pulses,2018,112292,560325
Region_23,Pulses,2018,79813,199095
Region_23,Pulses,2018,18529,866343
Region_23,Pulses,2018,100515,1000000
Region_23,Pulses,2018,184803,952802
Region_23,Pulses,2019,92139,455935
Region_23,Pulses,2019,81408,527287
Region_23,Pulses,2019,62907,853306
Region_23,Pulses,2019,118032,97033
Region_23,Pulses,2019,76621,553375
Region_23,Pulses,2019,98581,877536
Region_23,Pulses,2019,500,879387
Region_23,Pulses,2020,90963,568957
Region_23,Pulses,2020,72521,736556
Region_23,Pulses,2020,105968,690850
Region_23,Pulses,2020,15864,986497
Region_23,Pulses,2020,41994,104326
Region_23,Pulses,2020,118110,893430
Region_23,Pulses,2020,500,392716
Region_23,Pulses,2021,49632,162114
Region_23,Pulses,2021,48130,840536
Region_23,Pulses,2021,123734,1000000
Region_23,Pulses,2021,75945,952470
Region_23,Pulses,2021,91157,229352
Region_23,Pulses,2021,97532,527074
Region_23,Pulses,2021,172961,615858
Region_23,Pulses,2022,119116,747113
Region_23,Pulses,2022,152820,424817
Region_23,Pulses,2022,153320,419013
Region_23,Pulses,2022,95649,242814
Region_23,Pulses,2022,48139,711664
Region_23,Pulses,2022,30136,498030
Region_23,Pulses,2022,76588,391546
Region_23,Pulses,2023,106753,964840
Region_23,Pulses,2023,104570,663722
Region_23,Pulses,2023,91275,371380
Region_23,Pulses,2023,132038,396713
Region_23,Pulses,2023,25860,941531
Region_23,Pulses,2023,136165,615912
Region_23,Pulses,2023,82613,506227
Region_23,Millet,2015,52976,840900
Region_23,Millet,2015,181489,690403
Region_23,Millet,2015,138706,986367
Region_23,Millet,2015,99164,796666
Region_23,Millet,2015,142030,262371
Region_23,Millet,2015,101769,524327
Region_23,Millet,2015,122975,779042
Region_23,Millet,2016,99670,347287
Region_23,Millet,2016,136760,185374
Region_23,Millet,2016,129587,302455
Region_23,Millet,2016,98930,382278
Region_23,Millet,2016,163514,143182
Region_23,Millet,2016,106901,733169
Region_23,Millet,2016,92176,115416
Region_23,Millet,2017,150703,932567
Region_23,Millet,2017,167526,543212
Region_23,Millet,2017,122598,961533
Region_23,Millet,2017,95195,989865
Region_23,Millet,2017,112777,886340
Region_23,Millet,2017,25532,1000000
Region_23,Millet,2017,160171,288850
Region_23,Millet,2018,113546,114650
Region_23,Millet,2018,55219,318310
Region_23,Millet,2018,105501,1000000
Region_23,Millet,2018,25725,968476
Region_23,Millet,2018,120960,412661
Region_23,Millet,2018,82910,863692
Region_23,Millet,2018,173230,131974
Region_23,Millet,2019,89293,979131
Region_23,Millet,2019,100008,279376
Region_23,Millet,2019,154364,255262
Region_23,Millet,2019,154455,286609
Region_23,Millet,2019,48675,909153
Region_23,Millet,2019,106668,251091
Region_23,Millet,2019,155990,411450
Region_23,Millet,2020,63395,215238
Region_23,Millet,2020,71745,246375
Region_23,Millet,2020,223933,258674
Region_23,Millet,2020,134648,628728
Region_23,Millet,2020,141387,129894
Region_23,Millet,2020,91419,631185
Region_23,Millet,2020,139214,599340
Region_23,Millet,2021,79058,968227
Region_23,Millet,2021,176512,458029
Region_23,Millet,2021,157147,108011
Region_23,Millet,2021,120777,915965
Region_23,Millet,2021,153329,517716
Region_23,Millet,2021,84923,208033
Region_23,Millet,2021,500,722490
Region_23,Millet,2022,111925,573241
Region_23,Millet,2022,201156,268705
Region_23,Millet,2022,44649,846080
