Region,Crop,Year,Production_Tonnes,Population
Region_097,Millet,2023,165967,752200
Region_097,Millet,2024,133014,915172
Region_097,Millet,2024,133767,667666
Region_097,Millet,2024,83628,60245
Region_097,Millet,2024,160773,168293
Region_097,Pulses,2010,50961,564185
Region_097,Pulses,2010,85488,389854
Region_097,Pulses,2010,69145,276625
Region_097,Pulses,2010,73354,912301
Region_097,Pulses,2011,68504,272079
Region_097,Pulses,2011,35889,230160
Region_097,Pulses,2011,25741,151046
Region_097,Pulses,2011,2391,1000000
Region_097,Pulses,2012,134467,416101
Region_097,Pulses,2012,66202,204176
Region_097,Pulses,2012,90804,367993
Region_097,Pulses,2012,96479,187401
Region_097,Pulses,2013,44820,257047
Region_097,Pulses,2013,66220,80741
Region_097,Pulses,2013,7728,859782
Region_097,Pulses,2013,147334,782369
Region_097,Pulses,2014,107004,892483
Region_097,Pulses,2014,93435,326980
Region_097,Pulses,2014,68020,1000000
Region_097,Pulses,2014,43502,405144
Region_097,Pulses,2015,121049,283734
Region_097,Pulses,2015,12890,469216
Region_097,Pulses,2015,206746,107269
Region_097,Pulses,2015,46789,650203
Region_097,Pulses,2016,60929,94072
Region_097,Pulses,2016,24213,755233
Region_097,Pulses,2016,130139,165331
Region_097,Pulses,2016,159994,58430
Region_097,Pulses,2017,115525,451717
Region_097,Pulses,2017,183702,454521
Region_097,Pulses,2017,46692,143085
Region_097,Pulses,2017,54608,417140
Region_097,Pulses,2018,136638,210748
Region_097,Pulses,2018,58101,613619
Region_097,Pulses,2018,95960,531425
Region_097,Pulses,2018,42095,525430
Region_097,Pulses,2019,500,577646
Region_097,Pulses,2019,156886,811133
Region_097,Pulses,2019,127716,508292
Region_097,Pulses,2019,148723,717835
Region_097,Pulses,2020,118536,777620
Region_097,Pulses,2020,116962,693396
Region_097,Pulses,2020,63443,880825
Region_097,Pulses,2020,72682,370717
Region_097,Pulses,2021,94682,801760
Region_097,Pulses,2021,79714,340809
Region_097,Pulses,2021,28155,220357
Region_097,Pulses,2021,138028,537536
Region_097,Pulses,2022,21947,396589
Region_097,Pulses,2022,22698,424266
Region_097,Pulses,2022,97640,686662
Region_097,Pulses,2022,94506,54807
Region_097,Pulses,2023,111818,854750
Region_097,Pulses,2023,106227,617029
Region_097,Pulses,2023,118129,384987
Region_097,Pulses,2023,144276,761508
Region_097,Pulses,2024,150532,153857
Region_097,Pulses,2024,46827,858209
Region_097,Pulses,2024,127275,110402
Region_097,Pulses,2024,154215,443632
Region_097,Cassava,2010,125622,353937
Region_097,Cassava,2010,172104,736635
Region_097,Cassava,2010,182654,1000000
Region_097,Cassava,2010,134919,872354
Region_097,Cassava,2011,178885,461233
Region_097,Cassava,2011,131918,689560
Region_097,Cassava,2011,90727,500198
Region_097,Cassava,2011,131977,628085
Region_097,Cassava,2012,128729,244620
Region_097,Cassava,2012,194750,110266
Region_097,Cassava,2012,176533,965573
Region_097,Cassava,2012,125952,472540
Region_097,Cassava,2013,204019,109286
Region_097,Cassava,2013,181065,998452
Region_097,Cassava,2013,133215,200091
Region_097,Cassava,2013,76835,296571
Region_097,Cassava,2014,232739,815472
Region_097,Cassava,2014,134254,657449
Region_097,Cassava,2014,183413,921453
Region_097,Cassava,2014,177330,53904
Region_097,Cassava,2015,94967,481838
Region_097,Cassava,2015,193005,407467
Region_097,Cassava,2015,102899,894410
Region_097,Cassava,2015,139820,641245
Region_097,Cassava,2016,49172,216785
Region_097,Cassava,2016,224281,206948
Region_097,Cassava,2016,174092,75165
Region_097,Cassava,2016,191888,879583
Region_097,Cassava,2017,106526,713463
Region_097,Cassava,2017,275026,1000000
Region_097,Cassava,2017,227958,568917
Region_097,Cassava,2017,207559,273669
Region_097,Cassava,2018,186754,770568
Region_097,Cassava,2018,159745,130307
Region_097,Cassava,2018,251618,1000000
Region_097,Cassava,2018,143581,290850
Region_097,Cassava,2019,134114,595005
Region_097,Cassava,2019,170690,942567
Region_097,Cassava,2019,176075,164856
Region_097,Cassava,2019,159141,357563
Region_097,Cassava,2020,197104,1000000
Region_097,Cassava,2020,207753,409595
Region_097,Cassava,2020,176878,797227
Region_097,Cassava,2020,286071,509751
Region_097,Cassava,2021,169472,68593
Region_097,Cassava,2021,105823,116381
Region_097,Cassava,2021,206089,647206
Region_097,Cassava,2021,177185,620963
Region_097,Cassava,2022,203611,612889
Region_097,Cassava,2022,120897,209869
Region_097,Cassava,2022,254858,492450
Region_097,Cassava,2022,279855,878899
Region_097,Cassava,2023,185838,940008
Region_097,Cassava,2023,161823,436871
Region_097,Cassava,2023,77357,177772
Region_097,Cassava,2023,210995,933698
Region_097,Cassava,2024,154766,866014
Region_097,Cassava,2024,250414,96355
Region_097,Cassava,2024,154081,393340
Region_097,Cassava,2024,256419,634459
Region_097,Yam,2010,249053,132415
Region_097,Yam,2010,225271,974984
Region_097,Yam,2010,233085,80831
Region_097,Yam,2010,194217,871634
Region_097,Yam,2011,202974,90272
Region_097,Yam,2011,263343,174125
Region_097,Yam,2011,229219,333486
Region_097,Yam,2011,116031,401698
Region_097,Yam,2012,265599,861190
Region_097,Yam,2012,149004,217546
Region_097,Yam,2012,204747,608538
Region_097,Yam,2012,196037,152970
Region_097,Yam,2013,250649,636301
Region_097,Yam,2013,191803,423604
Region_097,Yam,2013,254506,661366
Region_097,Yam,2013,168298,453414
Region_097,Yam,2014,247109,542683
Region_097,Yam,2014,190414,435998
Region_097,Yam,2014,231544,801341
Region_097,Yam,2014,236098,368927
Region_097,Yam,2015,136615,123432
Region_097,Yam,2015,207250,95039
Region_097,Yam,2015,195551,709743
Region_097,Yam,2015,187497,697990
Region_097,Yam,2016,217340,301122
Region_097,Yam,2016,245081,846853
Region_097,Yam,2016,190142,517705
Region_097,Yam,2016,263916,533711
Region_097,Yam,2017,106413,636963
Region_097,Yam,2017,248272,504695
Region_097,Yam,2017,276582,203431
Region_097,Yam,2017,184328,489138
Region_097,Yam,2018,235498,500804
Region_097,Yam,2018,216378,230349
Region_097,Yam,2018,213536,671799
Region_097,Yam,2018,276361,722185
Region_097,Yam,2019,300000,179402
Region_097,Yam,2019,264845,982971
Region_097,Yam,2019,213752,803047
Region_097,Yam,2019,155605,362315
Region_097,Yam,2020,218097,220277
Region_097,Yam,2020,247385,655352
Region_097,Yam,2020,267736,683546
Region_097,Yam,2020,246053,899743
Region_097,Yam,2021,287158,690994
Region_097,Yam,2021,287941,653067
Region_097,Yam,2021,194141,315760
Region_097,Yam,2021,181547,966266
Region_097,Yam,2022,239927,876162
Region_097,Yam,2022,300000,693834
Region_097,Yam,2022,259299,434460
Region_097,Yam,2022,184120,255996
Region_097,Yam,2023,204828,621994
Region_097,Yam,2023,232317,865169
Region_097,Yam,2023,198147,455781
Region_097,Yam,2023,233203,905535
Region_097,Yam,2024,229125,978491
Region_097,Yam,2024,284112,313296
Region_097,Yam,2024,238375,927719
Region_097,Yam,2024,210939,582668
Region_098,Wheat,2010,106712,312077
Region_098,Wheat,2010,207069,791143
Region_098,Wheat,2010,299263,399249
Region_098,Wheat,2010,162367,982146
Region_098,Wheat,2011,143446,961047
Region_098,Wheat,2011,171248,333885
Region_098,Wheat,2011,135763,883150
Region_098,Wheat,2011,235992,845879
Region_098,Wheat,2012,144409,892195
Region_098,Wheat,2012,160563,923189
Region_098,Wheat,2012,216481,734201
Region_098,Wheat,2012,235754,797069
Region_098,Wheat,2013,183711,510187
Region_098,Wheat,2013,134600,85845
Region_098,Wheat,2013,217420,69391
Region_098,Wheat,2013,163742,859711
Region_098,Wheat,2014,184452,549191
Region_098,Wheat,2014,169143,372362
Region_098,Wheat,2014,152146,761010
Region_098,Wheat,2014,123395,143811
Region_098,Wheat,2015,237309,450979
Region_098,Wheat,2015,276786,828683
Region_098,Wheat,2015,180407,747063
Region_098,Wheat,2015,197607,228880
Region_098,Wheat,2016,300000,848154
Region_098,Wheat,2016,281992,146192
Region_098,Wheat,2016,178619,351480
Region_098,Wheat,2016,194783,816867
Region_098,Wheat,2017,180455,809054
Region_098,Wheat,2017,245766,947924
Region_098,Wheat,2017,184115,175661
Region_098,Wheat,2017,111161,375738
Region_098,Wheat,2018,215826,814181
Region_098,Wheat,2018,238841,1000000
Region_098,Wheat,2018,225350,948537
Region_098,Wheat,2018,198767,417765
Region_098,Wheat,2019,180447,655967
Region_098,Wheat,2019,140905,326740
Region_098,Wheat,2019,150364,960738
Region_098,Wheat,2019,152008,761947
Region_098,Wheat,2020,255153,153444
Region_098,Wheat,2020,194236,999818
Region_098,Wheat,2020,199734,170277
Region_098,Wheat,2020,222713,817419
Region_098,Wheat,2021,76097,1000000
Region_098,Wheat,2021,300000,320097
Region_098,Wheat,2021,216505,252581
Region_098,Wheat,2021,206165,858065
Region_098,Wheat,2022,281777,552872
Region_098,Wheat,2022,274917,1000000
Region_098,Wheat,2022,298822,341498
Region_098,Wheat,2022,229696,579743
Region_098,Wheat,2023,226076,368333
Region_098,Wheat,2023,255723,1000000
Region_098,Wheat,2023,201879,212558
Region_098,Wheat,2023,192430,650005
Region_098,Wheat,2024,300000,374537
Region_098,Wheat,2024,271071,852199
Region_098,Wheat,2024,164609,195880
Region_098,Wheat,2024,242532,75764
Region_098,Rice,2010,226782,306038
Region_098,Rice,2010,147058,1000000
Region_098,Rice,2010,224713,236179
Region_098,Rice,2010,211656,780130
Region_098,Rice,2011,90027,682101
Region_098,Rice,2011,228957,116107
Region_098,Rice,2011,98144,803401
Region_098,Rice,2011,154571,542901
Region_098,Rice,2012,120769,886305
Region_098,Rice,2012,99048,626319
Region_098,Rice,2012,233619,616661
Region_098,Rice,2012,224799,630476
Region_098,Rice,2013,144873,331738
Region_098,Rice,2013,233325,130800
Region_098,Rice,2013,198171,181151
Region_098,Rice,2013,186151,775140
Region_098,Rice,2014,213466,195015
Region_098,Rice,2014,219899,734965
Region_098,Rice,2014,192958,314172
Region_098,Rice,2014,166682,971772
Region_098,Rice,2015,58654,335682
Region_098,Rice,2015,214415,171676
Region_098,Rice,2015,241843,886626
Region_098,Rice,2015,175667,339849
Region_098,Rice,2016,196398,165944
Region_098,Rice,2016,206093,759083
Region_098,Rice,2016,212135,426036
Region_098,Rice,2016,99233,826529
Region_098,Rice,2017,219280,224392
Region_098,Rice,2017,167304,898511
Region_098,Rice,2017,162144,145843
Region_098,Rice,2017,157127,742609
Region_098,Rice,2018,214532,807259
Region_098,Rice,2018,206624,822847
Region_098,Rice,2018,172694,691660
Region_098,Rice,2018,218385,852337
Region_098,Rice,2019,162398,205251
Region_098,Rice,2019,228379,757222
Region_098,Rice,2019,198357,727665
Region_098,Rice,2019,234314,591916
Region_098,Rice,2020,230142,754734
Region_098,Rice,2020,158567,763781
Region_098,Rice,2020,184495,696647
Region_098,Rice,2020,189818,165304
Region_098,Rice,2021,213954,424333
Region_098,Rice,2021,170892,536106
Region_098,Rice,2021,194295,1000000
Region_098,Rice,2021,216370,823442
Region_098,Rice,2022,274423,1000000
Region_098,Rice,2022,283757,728543
Region_098,Rice,2022,268297,98527
Region_098,Rice,2022,262314,1000000
Region_098,Rice,2023,300000,309701
Region_098,Rice,2023,300000,272760
Region_098,Rice,2023,153996,1000000
Region_098,Rice,2023,300000,1000000
Region_098,Rice,2024,200386,475083
Region_098,Rice,2024,230346,502670
Region_098,Rice,2024,136046,231423
Region_098,Rice,2024,201115,1000000
Region_098,Maize,2010,256974,765254
Region_098,Maize,2010,135664,321919
Region_098,Maize,2010,91807,650383
Region_098,Maize,2010,151089,240465
Region_098,Maize,2011,86998,563361
Region_098,Maize,2011,132801,303728
Region_098,Maize,2011,156114,162536
Region_098,Maize,2011,130214,70756
Region_098,Maize,2012,141988,792789
Region_098,Maize,2012,133585,125636
Region_098,Maize,2012,200702,413415
Region_098,Maize,2012,76459,455054
Region_098,Maize,2013,168328,908907
Region_098,Maize,2013,204324,835399
Region_098,Maize,2013,103881,1000000
Region_098,Maize,2013,117301,1000000
Region_098,Maize,2014,162687,298311
Region_098,Maize,2014,194649,61449
Region_098,Maize,2014,118451,834229
Region_098,Maize,2014,126781,79561
Region_098,Maize,2015,234493,147070
Region_098,Maize,2015,207301,780948
Region_098,Maize,2015,106014,511166
Region_098,Maize,2015,234311,779809
Region_098,Maize,2016,99472,966409
Region_098,Maize,2016,179261,1000000
Region_098,Maize,2016,165592,474211
Region_098,Maize,2016,129198,402611
Region_098,Maize,2017,157664,652715
Region_098,Maize,2017,230221,777662
Region_098,Maize,2017,171161,459354
Region_098,Maize,2017,150359,109004
Region_098,Maize,2018,126594,306362
Region_098,Maize,2018,187251,414744
Region_098,Maize,2018,149390,962566
Region_098,Maize,2018,170402,354917
Region_098,Maize,2019,181541,458084
Region_098,Maize,2019,500,577859
Region_098,Maize,2019,209285,279340
Region_098,Maize,2019,168240,515430
Region_098,Maize,2020,265870,322327
Region_098,Maize,2020,80110,744368
Region_098,Maize,2020,203376,318642
Region_098,Maize,2020,187196,881355
Region_098,Maize,2021,164927,610998
Region_098,Maize,2021,254209,625925
Region_098,Maize,2021,149891,985585
Region_098,Maize,2021,112971,662294
Region_098,Maize,2022,130516,275048
Region_098,Maize,2022,139073,593604
Region_098,Maize,2022,247657,883077
Region_098,Maize,2022,213310,561583
Region_098,Maize,2023,171405,971192
Region_098,Maize,2023,177637,146272
Region_098,Maize,2023,206213,1000000
Region_098,Maize,2023,137692,139301
Region_098,Maize,2024,205109,154452
Region_098,Maize,2024,226037,1000000
Region_098,Maize,2024,182584,413015
Region_098,Maize,2024,142965,517715
Region_098,Barley,2010,222000,675410
Region_098,Barley,2010,244436,747116
Region_098,Barley,2010,139150,919859
Region_098,Barley,2010,135185,761523
Region_098,Barley,2011,142422,432891
Region_098,Barley,2011,207129,372906
Region_098,Barley,2011,143413,521993
Region_098,Barley,2011,198539,947613
Region_098,Barley,2012,110962,366373
Region_098,Barley,2012,108621,904699
Region_098,Barley,2012,227467,674517
Region_098,Barley,2012,179427,178111
Region_098,Barley,2013,171385,813028
Region_098,Barley,2013,198302,919670
Region_098,Barley,2013,111419,847699
Region_098,Barley,2013,187469,278982
Region_098,Barley,2014,193157,762064
Region_098,Barley,2014,171056,807055
Region_098,Barley,2014,203599,814795
Region_098,Barley,2014,91210,375493
Region_098,Barley,2015,167000,217031
Region_098,Barley,2015,193873,201251
Region_098,Barley,2015,138114,452599
Region_098,Barley,2015,177338,484514
Region_098,Barley,2016,246795,944108
Region_098,Barley,2016,209117,935632
Region_098,Barley,2016,238166,529303
Region_098,Barley,2016,166919,411822
Region_098,Barley,2017,274526,245851
Region_098,Barley,2017,263287,456210
Region_098,Barley,2017,256696,55101
Region_098,Barley,2017,192834,138771
Region_098,Barley,2018,209630,131171
Region_098,Barley,2018,218077,439439
Region_098,Barley,2018,212565,989610
Region_098,Barley,2018,236454,709762
Region_098,Barley,2019,174071,453188
Region_098,Barley,2019,233298,850510
Region_098,Barley,2019,236425,385510
Region_098,Barley,2019,226572,406804
Region_098,Barley,2020,150220,182648
Region_098,Barley,2020,266623,180882
Region_098,Barley,2020,230822,654083
Region_098,Barley,2020,229076,218616
Region_098,Barley,2021,210681,303990
Region_098,Barley,2021,261038,714317
Region_098,Barley,2021,213085,1000000
Region_098,Barley,2021,217067,359402
Region_098,Barley,2022,189617,870715
Region_098,Barley,2022,168855,796015
Region_098,Barley,2022,247915,368420
Region_098,Barley,2022,209894,306627
Region_098,Barley,2023,277491,407531
Region_098,Barley,2023,140378,532555
Region_098,Barley,2023,300000,788407
Region_098,Barley,2023,247530,227785
Region_098,Barley,2024,180862,278112
Region_098,Barley,2024,201575,113514
Region_098,Barley,2024,149842,466661
Region_098,Barley,2024,156806,444731
Region_098,Sorghum,2010,158752,722478
Region_098,Sorghum,2010,169357,83225
Region_098,Sorghum,2010,224596,535669
Region_098,Sorghum,2010,188573,132056
Region_098,Sorghum,2011,120844,677492
Region_098,Sorghum,2011,285859,685142
Region_098,Sorghum,2011,140689,563208
Region_098,Sorghum,2011,159058,540628
Region_098,Sorghum,2012,181444,901187
Region_098,Sorghum,2012,188009,872312
Region_098,Sorghum,2012,169267,682993
Region_098,Sorghum,2012,153048,126636
Region_098,Sorghum,2013,123047,891035
Region_098,Sorghum,2013,264111,833296
Region_098,Sorghum,2013,225347,504651
Region_098,Sorghum,2013,113024,151424
Region_098,Sorghum,2014,160334,717943
Region_098,Sorghum,2014,240830,782531
Region_098,Sorghum,2014,300000,400906
Region_098,Sorghum,2014,134318,496908
Region_098,Sorghum,2015,167205,308244
Region_098,Sorghum,2015,154726,606062
Region_098,Sorghum,2015,167234,364127
Region_098,Sorghum,2015,147201,421485
Region_098,Sorghum,2016,259094,1000000
Region_098,Sorghum,2016,244385,997683
Region_098,Sorghum,2016,172717,930925
Region_098,Sorghum,2016,114691,1000000
Region_098,Sorghum,2017,290596,430682
Region_098,Sorghum,2017,161969,1000000
Region_098,Sorghum,2017,200376,1000000
Region_098,Sorghum,2017,253210,872167
Region_098,Sorghum,2018,250032,142611
Region_098,Sorghum,2018,205101,1000000
Region_098,Sorghum,2018,224680,706255
Region_098,Sorghum,2018,202021,59259
Region_098,Sorghum,2019,170385,568902
Region_098,Sorghum,2019,195617,930812
Region_098,Sorghum,2019,300000,749839
Region_098,Sorghum,2019,249498,991575
Region_098,Sorghum,2020,188260,230439
Region_098,Sorghum,2020,241678,648708
Region_098,Sorghum,2020,142471,146587
Region_098,Sorghum,2020,239686,87903
Region_098,Sorghum,2021,146283,124437
Region_098,Sorghum,2021,262629,282710
Region_098,Sorghum,2021,266230,433397
Region_098,Sorghum,2021,185429,523530
Region_098,Sorghum,2022,218586,354888
Region_098,Sorghum,2022,242775,172960
Region_098,Sorghum,2022,300000,590201
Region_098,Sorghum,2022,213112,1000000
Region_098,Sorghum,2023,227723,316970
Region_098,Sorghum,2023,245271,55601
Region_098,Sorghum,2023,289275,439477
Region_098,Sorghum,2023,230549,252948
Region_098,Sorghum,2024,288090,839783
Region_098,Sorghum,2024,216039,982167
Region_098,Sorghum,2024,122582,150011
Region_098,Sorghum,2024,195067,424804
Region_098,Millet,2010,103240,563013
Region_098,Millet,2010,61317,706765
Region_098,Millet,2010,121323,811558
Region_098,Millet,2010,34276,443525
Region_098,Millet,2011,151350,616358
Region_098,Millet,2011,146528,607025
Region_098,Millet,2011,81742,757366
Region_098,Millet,2011,71610,224629
Region_098,Millet,2012,211060,836294
Region_098,Millet,2012,76539,310728
Region_098,Millet,2012,120041,454455
Region_098,Millet,2012,85469,551179
Region_098,Millet,2013,55760,894262
Region_098,Millet,2013,144702,505037
Region_098,Millet,2013,134045,399228
Region_098,Millet,2013,163497,999386
Region_098,Millet,2014,128379,769517
Region_098,Millet,2014,185743,218829
Region_098,Millet,2014,107379,228101
Region_098,Millet,2014,32076,841484
Region_098,Millet,2015,162900,262490
Region_098,Millet,2015,140877,339507
Region_098,Millet,2015,162472,930289
Region_098,Millet,2015,95532,670039
Region_098,Millet,2016,97953,769255
Region_098,Millet,2016,184057,696570
Region_098,Millet,2016,88935,971800
Region_098,Millet,2016,109649,98595
Region_098,Millet,2017,185410,449794
Region_098,Millet,2017,86133,112655
Region_098,Millet,2017,125675,294607
Region_098,Millet,2017,146306,847414
Region_098,Millet,2018,45835,851231
Region_098,Millet,2018,187929,668679
Region_098,Millet,2018,110448,611622
Region_098,Millet,2018,154469,363205
Region_098,Millet,2019,119924,482248
Region_098,Millet,2019,245416,495156
Region_098,Millet,2019,119253,653414
Region_098,Millet,2019,79441,238097
Region_098,Millet,2020,240204,1000000
Region_098,Millet,2020,158800,282700
Region_098,Millet,2020,156247,492056
Region_098,Millet,2020,67965,625255
Region_098,Millet,2021,69390,868551
Region_098,Millet,2021,164321,240120
Region_098,Millet,2021,148052,544112
Region_098,Millet,2021,122935,611688
Region_098,Millet,2022,130615,759643
Region_098,Millet,2022,95239,695780
Region_098,Millet,2022,90891,892228
Region_098,Millet,2022,75765,1000000
Region_098,Millet,2023,113697,152139
Region_098,Millet,2023,194377,237123
Region_098,Millet,2023,138879,634505
Region_098,Millet,2023,147606,525726
Region_098,Millet,2024,189998,71118
Region_098,Millet,2024,106427,986612
Region_098,Millet,2024,79993,1000000
Region_098,Millet,2024,158782,95561
Region_098,Pulses,2010,78551,338698
Region_098,Pulses,2010,124707,887692
Region_098,Pulses,2010,42190,330075
Region_098,Pulses,2010,210775,605055
Region_098,Pulses,2011,39407,427123
Region_098,Pulses,2011,55198,857946
Region_098,Pulses,2011,182623,130498
Region_098,Pulses,2011,56519,360857
Region_098,Pulses,2012,171224,530277
Region_098,Pulses,2012,106877,958481
Region_098,Pulses,2012,55497,858763
Region_098,Pulses,2012,55624,185784
Region_098,Pulses,2013,86434,528135
Region_098,Pulses,2013,119569,875755
Region_098,Pulses,2013,161768,410628
Region_098,Pulses,2013,63696,1000000
Region_098,Pulses,2014,73775,845543
Region_098,Pulses,2014,39884,983640
Region_098,Pulses,2014,158559,827958
Region_098,Pulses,2014,117841,881612
Region_098,Pulses,2015,71955,246014
Region_098,Pulses,2015,102515,954636
Region_098,Pulses,2015,89225,603179
Region_098,Pulses,2015,144970,511944
Region_098,Pulses,2016,116199,600478
Region_098,Pulses,2016,79788,394743
Region_098,Pulses,2016,139404,318429
Region_098,Pulses,2016,42646,177474
Region_098,Pulses,2017,1256,232396
Region_098,Pulses,2017,80937,906148
Region_098,Pulses,2017,139870,1000000
Region_098,Pulses,2017,32974,176729
Region_098,Pulses,2018,85433,987754
Region_098,Pulses,2018,123187,712547
Region_098,Pulses,2018,138996,689624
Region_098,Pulses,2018,51399,323453
Region_098,Pulses,2019,184554,370309
Region_098,Pulses,2019,117703,696101
Region_098,Pulses,2019,119874,770016
Region_098,Pulses,2019,184020,388305
Region_098,Pulses,2020,26003,106868
Region_098,Pulses,2020,95982,286414
Region_098,Pulses,2020,234519,670028
Region_098,Pulses,2020,143763,863328
Region_098,Pulses,2021,71147,992763
Region_098,Pulses,2021,73112,141968
Region_098,Pulses,2021,25306,799740
Region_098,Pulses,2021,85429,178229
Region_098,Pulses,2022,104145,1000000
Region_098,Pulses,2022,162265,275521
Region_098,Pulses,2022,90331,1000000
Region_098,Pulses,2022,106371,140797
Region_098,Pulses,2023,5561,991328
Region_098,Pulses,2023,103968,617483
Region_098,Pulses,2023,61616,714759
Region_098,Pulses,2023,71356,157082
Region_098,Pulses,2024,122413,316837
Region_098,Pulses,2024,124520,345471
Region_098,Pulses,2024,119573,651372
Region_098,Pulses,2024,15232,584842
Region_098,Cassava,2010,121915,820523
Region_098,Cassava,2010,140365,327189
Region_098,Cassava,2010,150866,888171
Region_098,Cassava,2010,189366,682016
Region_098,Cassava,2011,198460,606475
Region_098,Cassava,2011,230849,515811
Region_098,Cassava,2011,210894,586007
Region_098,Cassava,2011,182589,140885
Region_098,Cassava,2012,283132,217786
Region_098,Cassava,2012,225294,930733
Region_098,Cassava,2012,175927,519426
Region_098,Cassava,2012,191439,77734
Region_098,Cassava,2013,224936,455605
Region_098,Cassava,2013,195863,507564
Region_098,Cassava,2013,165065,708315
Region_098,Cassava,2013,149789,471307
Region_098,Cassava,2014,233003,377311
Region_098,Cassava,2014,269323,437231
Region_098,Cassava,2014,239025,569705
Region_098,Cassava,2014,217407,597776
Region_098,Cassava,2015,218067,773768
Region_098,Cassava,2015,151117,754056
Region_098,Cassava,2015,234930,279131
Region_098,Cassava,2015,140151,887625
Region_098,Cassava,2016,157972,995404
Region_098,Cassava,2016,160913,145256
Region_098,Cassava,2016,279027,440025
Region_098,Cassava,2016,189110,272984
Region_098,Cassava,2017,197644,579720
Region_098,Cassava,2017,201918,726599
Region_098,Cassava,2017,231192,578500
Region_098,Cassava,2017,285427,138514
Region_098,Cassava,2018,181735,801646
Region_098,Cassava,2018,273353,632347
Region_098,Cassava,2018,185517,241970
Region_098,Cassava,2018,226513,970332
Region_098,Cassava,2019,253597,473229
Region_098,Cassava,2019,138131,944100
Region_098,Cassava,2019,208777,316200
Region_098,Cassava,2019,199235,131057
Region_098,Cassava,2020,207942,571822
Region_098,Cassava,2020,249531,202177
Region_098,Cassava,2020,172605,810322
Region_098,Cassava,2020,244434,535358
Region_098,Cassava,2021,135292,585657
Region_098,Cassava,2021,218888,683371
Region_098,Cassava,2021,266628,286181
Region_098,Cassava,2021,196028,377486
Region_098,Cassava,2022,201455,521769
Region_098,Cassava,2022,125708,756322
Region_098,Cassava,2022,292783,83272
Region_098,Cassava,2022,162108,847415
Region_098,Cassava,2023,153324,869141
Region_098,Cassava,2023,236022,436799
Region_098,Cassava,2023,300000,985283
Region_098,Cassava,2023,232109,909366
Region_098,Cassava,2024,182669,120826
Region_098,Cassava,2024,179070,843017
Region_098,Cassava,2024,284799,928544
Region_098,Cassava,2024,253544,220306
Region_098,Yam,2010,300000,772678
Region_098,Yam,2010,300000,684487
Region_098,Yam,2010,300000,866770
Region_098,Yam,2010,300000,473001
Region_098,Yam,2011,295720,712071
Region_098,Yam,2011,211352,68540
Region_098,Yam,2011,182765,590705
Region_098,Yam,2011,220685,488099
Region_098,Yam,2012,240992,558928
Region_098,Yam,2012,245614,669012
Region_098,Yam,2012,245193,537292
Region_098,Yam,2012,227806,949426
Region_098,Yam,2013,179342,713492
Region_098,Yam,2013,198296,334587
Region_098,Yam,2013,273259,414968
Region_098,Yam,2013,178258,530315
Region_098,Yam,2014,240558,963783
Region_098,Yam,2014,281471,497762
Region_098,Yam,2014,138967,303629
Region_098,Yam,2014,299829,724368
Region_098,Yam,2015,187844,1000000
Region_098,Yam,2015,300000,719703
Region_098,Yam,2015,234019,863262
Region_098,Yam,2015,235843,495252
Region_098,Yam,2016,300000,665100
Region_098,Yam,2016,243174,964760
Region_098,Yam,2016,195900,598188
Region_098,Yam,2016,299550,140453
Region_098,Yam,2017,149029,369448
Region_098,Yam,2017,246005,915391
Region_098,Yam,2017,300000,101854
Region_098,Yam,2017,206390,190212
Region_098,Yam,2018,300000,588849
Region_098,Yam,2018,178439,899754
Region_098,Yam,2018,223611,858804
Region_098,Yam,2018,201482,964899
Region_098,Yam,2019,221596,874519
Region_098,Yam,2019,236331,911916
Region_098,Yam,2019,275012,544019
Region_098,Yam,2019,300000,683984
Region_098,Yam,2020,300000,511367
Region_098,Yam,2020,300000,314975
Region_098,Yam,2020,253616,280127
Region_098,Yam,2020,246957,591166
Region_098,Yam,2021,293416,505043
Region_098,Yam,2021,195203,279070
Region_098,Yam,2021,198329,704959
Region_098,Yam,2021,290841,296768
Region_098,Yam,2022,232414,655997
Region_098,Yam,2022,298195,1000000
Region_098,Yam,2022,189031,56111
Region_098,Yam,2022,266137,647617
Region_098,Yam,2023,300000,948595
Region_098,Yam,2023,276099,481067
Region_098,Yam,2023,300000,250473
Region_098,Yam,2023,300000,685454
Region_098,Yam,2024,298253,92660
Region_098,Yam,2024,300000,1000000
Region_098,Yam,2024,263852,79231
Region_098,Yam,2024,300000,121070
Region_099,Wheat,2010,93643,343051
Region_099,Wheat,2010,64313,409137
Region_099,Wheat,2010,93100,849671
Region_099,Wheat,2010,90278,182746
Region_099,Wheat,2011,141370,988395
Region_099,Wheat,2011,103863,98440
Region_099,Wheat,2011,35363,308826
Region_099,Wheat,2011,128421,529563
Region_099,Wheat,2012,86929,525119
Region_099,Wheat,2012,56844,492833
Region_099,Wheat,2012,131979,751238
Region_099,Wheat,2012,78238,82877
Region_099,Wheat,2013,500,92267
Region_099,Wheat,2013,120827,53557
Region_099,Wheat,2013,130267,679219
Region_099,Wheat,2013,126708,392530
Region_099,Wheat,2014,161091,1000000
Region_099,Wheat,2014,60050,709137
Region_099,Wheat,2014,159600,246899
Region_099,Wheat,2014,67427,1000000
Region_099,Wheat,2015,91745,873123
Region_099,Wheat,2015,163382,139400
Region_099,Wheat,2015,192599,277228
Region_099,Wheat,2015,146641,348947
